"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"867167513376735232","867164984089825281","1555345596","2017-05-23 23:57:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bromne 藻さんもカエデさんの性を応援してるじゃんw（最近不穏だけど）","","","",""
"867164851566596096","867164804439343104","1555345596","2017-05-23 23:46:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bromne 性はいい！","","","",""
"867164622058475520","867164005344845824","1555345596","2017-05-23 23:45:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bromne 性を絡ませるべきでないところで性を絡ませるのは悪いねぇ。","","","",""
"867163752767995904","","","2017-05-23 23:42:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @crow_on_snow: @eyecot @usagisagi 分生のポスター会場で、若い女性のポスターの前の人の多さは凄いですね。","867157262791462913","1330358594","2017-05-23 23:16:17 +0000",""
"867163702402850816","","","2017-05-23 23:41:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","性すぎる…。","","","",""
"867163664876322817","","","2017-05-23 23:41:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @eyecot: 女性の少ない学会で一般参加者にも若手ポスター発表の審査権を与えところ、一般参加者票のせいで上位を女子学生が独占した、というクソみたいな話を聞いている(´・ᴗ・`)","867012007379165184","103836559","2017-05-23 13:39:05 +0000",""
"867158435875348480","","","2017-05-23 23:20:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @reichsneet: 「脱退ぶし」、定期的に見たくなる。 https://t.co/uSZdyBcWPY","866936889508372480","392656226","2017-05-23 08:40:36 +0000","https://twitter.com/reichsneet/status/866936889508372480/photo/1,https://twitter.com/reichsneet/status/866936889508372480/photo/1"
"867143756725735424","","","2017-05-23 22:22:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","異常者（固有名詞）向けRT","","","",""
"867143658130202625","","","2017-05-23 22:22:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @morioka: 日立の｢英国新幹線｣､なぜイタリアで生産？ https://t.co/PD2ZN7bWf0 #スマートニュース","867137540871946240","9099062","2017-05-23 21:57:55 +0000","http://toyokeizai.net/articles/-/172780,http://toyokeizai.net/articles/-/172780"
"867142984222949376","","","2017-05-23 22:19:32 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @oldpicture1900: 1930年（昭和5年）。日本橋三越の大食堂で提供された元祖・お子様ランチです。中身はチキンピラフ、コロッケ、ハム、スパゲティ、サンドウィッチなどで価格は30銭だったそうですから今の1000円ぐらいでしょうか。子供からの人気は凄まじく、他の…","867047720527118336","3561931998","2017-05-23 16:01:00 +0000","https://twitter.com/oldpicture1900/status/867047720527118336/photo/1"
"867141739974336512","","","2017-05-23 22:14:36 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ncaq: ゆうきゆうはメンヘラで有名になってなってからはメンヘラの話をせずに人生訓ばかり呟くので本当に悪い…わかり手さんとかにはせめてそうなっては欲しくない…","867100226804367360","116335621","2017-05-23 19:29:38 +0000",""
"867138909532180480","","","2017-05-23 22:03:21 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @vaaaaanquish: 転職ドラフトの「水とプログラミングどっちが大事？」って質問、今まで見た質問の中で最も気持ち悪いし吐き気がするのでやめて欲しい","867049033113550848","187122753","2017-05-23 16:06:13 +0000",""
"867137557892444160","","","2017-05-23 21:57:59 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @tarao219: 仕事でカクダイという水回りのメーカーのカタログを読んでいたら最初はスタイリッシュな蛇口が揃っていたのにだんだん様子がおかしくなっていき最終的に「一番変な洗面台作った奴が優勝」みたいになってて最高だった https://t.co/L2Rt579ZkW","866852779100299264","102256862","2017-05-23 03:06:22 +0000","https://twitter.com/tarao219/status/866852779100299264/photo/1,https://twitter.com/tarao219/status/866852779100299264/photo/1,https://twitter.com/tarao219/status/866852779100299264/photo/1,https://twitter.com/tarao219/status/866852779100299264/photo/1,https://twitter.com/tarao219/status/866852779100299264/photo/1,https://twitter.com/tarao219/status/866852779100299264/photo/1,https://twitter.com/tarao219/status/866852779100299264/photo/1,https://twitter.com/tarao219/status/866852779100299264/photo/1"
"867136775205998592","","","2017-05-23 21:54:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @bionic_giko: ちょっと好きな人に「今日はキスの日なんだってー」とメールしたら「世界亀の日でもあるのです。亀に関心を向け、知識を深め～」と長いメールが2通に渡って送られてきたのでもう好きでもなんでもないし、尼になろうと思う。","866882252029833216","82761975","2017-05-23 05:03:29 +0000",""
"867135463739412480","","","2017-05-23 21:49:39 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","教師あり機械学習なんですね #n575","","","",""
"867135355153031168","","","2017-05-23 21:49:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @kokwemomo: 「ディープラーニングじゃなく教師あり機械学習なんですね」という文を見てダメージを受けたので寝ます。","867058299878817792","11014772","2017-05-23 16:43:02 +0000",""
"867134337698811904","","","2017-05-23 21:45:11 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @twinrail: スカイスキャナーの「何処でもいいから旅行したい人に予算以内で行ける空港を提示する機能」が凄すぎて意味もなく航空券をポチる https://t.co/PRYG6OO9sS","866820263492464640","258197042","2017-05-23 00:57:10 +0000","https://twitter.com/twinrail/status/866820263492464640/photo/1,https://twitter.com/twinrail/status/866820263492464640/photo/1"
"867053178717577216","","","2017-05-23 16:22:41 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @mi0219ki: 根が深い（仕事のストレスで一時的にうつになった、とかじゃない）人は筋トレしても無意味だと、私も思います…。でも知識ない人は一辺倒に筋トレすすめてくるので正直ウザいなーと思ってる。 https://t.co/6MijFRrTVI","867019354709278720","386313828","2017-05-23 14:08:17 +0000","https://twitter.com/19251022Haruto/status/866629166975787008,https://twitter.com/19251022Haruto/status/866629166975787008"
"867052674331549696","","","2017-05-23 16:20:41 +0000","<a href=""http://www.hatena.ne.jp/guide/twitter"" rel=""nofollow"">Hatena</a>","はてなブログに投稿しました #はてなブログ
05/23 - takeda25の日記
https://t.co/wpiz2hOI1c","","","","http://takeda25.hatenablog.com/entry/2017/05/23/000000"
"867048646939889664","","","2017-05-23 16:04:41 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","またワーカホリックコンテンツになってる","","","",""
"867048568162361344","","","2017-05-23 16:04:22 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ameni1952: 正直、会社員の頃よりも猛烈に仕事してる今の方がずっと楽しいし自由、これは本当。幸福なことです。けど会社員の頃よりずっとキツく精神がギチギチに追い詰められ続けていて、恵まれているとしか言いようのない今ですらこんなにツラいということは、つまりここが自分…","867038961067114497","369763797","2017-05-23 15:26:11 +0000",""
"867048414629904384","","","2017-05-23 16:03:45 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @kensuu: 考え事しながらタクシー乗ってた時に「この先どうします？」と聞かれて、つい仕事の時の癖で「逆にどうしたいですか？」と聞いてしまい「えっ？」「えっ」と気まずくなってしまった","867007994185228288","3270391","2017-05-23 13:23:08 +0000",""
"867047975452778496","867033635198611456","94093032","2017-05-23 16:02:00 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","4章終わり。","","","",""
"867038013712351232","","","2017-05-23 15:22:25 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @kis: こんな調査してたのか。目視で。東京・大阪・神奈川で7割以上おるんだな。女性は5%程度  「ホームレス、過去最少５５３４人　全国で目視で調査：朝日新聞デジタル」 https://t.co/tkD1swoeu1","867033572036792320","6334512","2017-05-23 15:04:46 +0000","http://digital.asahi.com/articles/ASK5R5QKYK5RUCLV013.html?ref=rss,http://digital.asahi.com/articles/ASK5R5QKYK5RUCLV013.html?ref=rss"
"867033635198611456","","","2017-05-23 15:05:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","マザー3をやる。","","","",""
"867025216953761792","","","2017-05-23 14:31:34 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","フランス語の勉強（読書）の続き。","","","",""
"867019223293337600","","","2017-05-23 14:07:45 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","息も絶え絶え","","","",""
"867019169669103617","","","2017-05-23 14:07:33 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @doom_k: みなさんが月曜から金曜まで労働できるの本当に謎","867012815487352834","34095576","2017-05-23 13:42:18 +0000",""
"867018914760347653","","","2017-05-23 14:06:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","フランス語の教材の中で子供YouTuber https://t.co/oAxxnEpfVt の話が出てきた。字幕があったらなぁ。（自動生成のやつはやはりあまりよくない）","","","","https://www.youtube.com/channel/UCcGgTRwPxH-IzxGzB7mZr0Q/videos"
"867015657321242624","867014848885817344","1586142548","2017-05-23 13:53:35 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@WwvoxwW なるほど〜。","","","",""
"867014080162168832","867013941737562112","1586142548","2017-05-23 13:47:19 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@WwvoxwW まるでほかに助けを求める相手がいるかのようなw","","","",""
"867010435978977282","867002825754132481","94093032","2017-05-23 13:32:50 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","人間にとってはお気持ち部分だけ合っていればいいので、「弱者を狙う人間は頭がおかしいわけじゃない。正気だからこそ冷酷に弱者を選んで対象にしている。卑劣なやつらだ」というのと「弱者を狙う人間は動物同然でまともな思考もできないクズだ」というのが平気で共存できるんじゃないかな？","","","",""
"867009501169307649","867009274370641922","736264874","2017-05-23 13:29:07 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@xhioe 不思議ですね。まあ、多くの人にとって人間と動物とは別のものなんでしょうかね。","","","",""
"867008390219743233","","","2017-05-23 13:24:43 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","そうかなぁ。そういう人が「動物には人間のような高い知能はありませんが、目の前の相手が自分より強いかどうかは的確に判断することができます。」みたいな文を読んでも流し読みするんじゃないのかな。（この文自体は適当）（動物ってくくりが大雑把すぎるし）","","","",""
"867007678358224896","","","2017-05-23 13:21:53 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @xhioe: 正気なはず、というよりは、「弱者と強者を分ける」という行為は知性を必要とする高度な（＝狡猾で卑劣な）営みであるという無根拠な信念があるのではないだろうか","867007400888356866","736264874","2017-05-23 13:20:47 +0000",""
"867005558032703490","","","2017-05-23 13:13:27 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ahiru5963: 中国人学習者がたびたび「あ？」と言うのが気になり「それね、日本語だと""あなたはバカですか？""って意味だよ」って教えたら今まで誰も指摘してくれなかったのがショックだった模様。","866935590087827457","331089918","2017-05-23 08:35:26 +0000",""
"867003389078417413","866996492766027777","830433790371565569","2017-05-23 13:04:50 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@SHINPIN_00 えぇー、なんで？ 人権ないって？","","","",""
"867002825754132481","","","2017-05-23 13:02:36 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","そういう人間の思考回路としては、弱者を狙う人間は卑劣だ！ 攻撃したい！＆そういう人間が狂っているとしたら攻撃しにくい！ 困る！→そういう人間は正気なはずだ！ ってのがあって、そのお気持ちに合う適当な言説があったら無思考でRTしているだけなんだよな","","","",""
"867002003733463040","","","2017-05-23 12:59:20 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @kbtysk33: 確かに数えてみたら、子どもの生まれた友人より自殺のほうが多かった","866994086154190848","297933435","2017-05-23 12:27:52 +0000",""
"867001979565785088","","","2017-05-23 12:59:14 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","そう思い込んでそうだよね","","","",""
"867001888146771968","","","2017-05-23 12:58:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @kbtysk33: 自分より体力が劣る対象を狙う人間はまだ狂っていない！正気だ！みたいな言説、個人的には説得力をまったく感じないけど説得力があると思って言ってるのだろうか","866999240760754177","297933435","2017-05-23 12:48:21 +0000",""
"867001300969377793","867001239371788288","1272356180","2017-05-23 12:56:32 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@HAL44T なるほどw","","","",""
"867000820767707136","","","2017-05-23 12:54:38 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @OS3plus: 台湾の歩行者信号機できた。これでおうちで台湾気分が味わえる。
#おうちで台湾 #行人號誌燈 #小綠人 https://t.co/8hEpeIec6I","866267609833979904","3037043156","2017-05-21 12:21:07 +0000","https://twitter.com/OS3plus/status/866267609833979904/photo/1,https://twitter.com/OS3plus/status/866267609833979904/photo/1,https://twitter.com/OS3plus/status/866267609833979904/photo/1,https://twitter.com/OS3plus/status/866267609833979904/photo/1,https://twitter.com/OS3plus/status/866267609833979904/photo/1,https://twitter.com/OS3plus/status/866267609833979904/photo/1"
"866998831707115520","","","2017-05-23 12:46:44 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @rounin_mitsuha: 女の子に体育の休講情報を伝えただけなのに、僕に誘われないよう先回りする女の子の図 https://t.co/OXQnO1QWba","866459919536410625","2662286906","2017-05-22 01:05:17 +0000","https://twitter.com/rounin_mitsuha/status/866459919536410625/photo/1,https://twitter.com/rounin_mitsuha/status/866459919536410625/photo/1"
"866998756398387200","866990501118959616","1272356180","2017-05-23 12:46:26 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@HAL44T 鍵を外せる状況になることを祈ってます！","","","",""
"866998541310320640","","","2017-05-23 12:45:34 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @shimojolno: 学内のファミマに，スパイシーチキンを買ったら「スパイシーなチキンですね？」と聞いてくる女性店員がいるんだけど，さすがに聞き間違いだろと思ってファミチキを買ったら「ファミなチキンですね？」と言われて笑ってしまった","866972892457615361","1328303132","2017-05-23 11:03:39 +0000",""
"866998382660689920","","","2017-05-23 12:44:57 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ChickenZombies_: 大学からの家路を女子と２人で歩いたぞ。
聞いたか、高校３年間で女子と下校したことが一度もなかった高校の頃の俺よ。人類にとっては小さな一歩だが、俺達にとっては大きな一歩だ。よかったな…","866977399707123712","2179745953","2017-05-23 11:21:34 +0000",""
"866998289383673858","","","2017-05-23 12:44:34 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @wosca_anya: プリキュアを使用、 https://t.co/6oO9YsnIyb","863251656971964416","226553720","2017-05-13 04:36:48 +0000","https://twitter.com/wosca_anya/status/863251656971964416/photo/1,https://twitter.com/wosca_anya/status/863251656971964416/photo/1"
"866996941497880576","","","2017-05-23 12:39:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @kbtysk33: どんなジャンルにも懐古厨はいるが、座高測定には懐古厨がいないので本当に必要なかったことがわかる","866986357582774273","297933435","2017-05-23 11:57:10 +0000",""
"866995882327064576","866995667629101060","2877024218","2017-05-23 12:35:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@tsuramaria そういう意地悪な見方をする人がいたらしんどそうですね。そういう人がいないことを祈りましょう…。","","","",""
"866995546300358656","866983457871732736","1555345596","2017-05-23 12:33:40 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@bromne 異常者性との相関が高いような…？","","","",""
"866994781800480769","","","2017-05-23 12:30:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","フランス語レッスン終わり。","","","",""
"866994585746132993","866987779275710464","2877024218","2017-05-23 12:29:51 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@tsuramaria 感情をコントロールするのは難しいですからね…。緊張してたんでしょうね。","","","",""
"866986912266936320","","","2017-05-23 11:59:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","9時からフランス語レッスン。","","","",""
"866986395755175936","","","2017-05-23 11:57:19 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @nloglogn: 信ずる意志の英語版探してたら健常者の落書きごとスキャンされたpdfが出てきてブチ切れてる https://t.co/AHS4iuqswd","866980459355398144","2177611172","2017-05-23 11:33:43 +0000","https://twitter.com/nloglogn/status/866980459355398144/photo/1,https://twitter.com/nloglogn/status/866980459355398144/photo/1"
"866985972629553152","866979322782859264","2877024218","2017-05-23 11:55:38 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@tsuramaria どういうタイミングですか？","","","",""
"866985326765416448","866977712706994180","1586142548","2017-05-23 11:53:04 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@WwvoxwW 声かけてもろくな反応しないくせにw","","","",""
"866984963018596352","","","2017-05-23 11:51:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @tolle_et_lege: 誰にも貢献せず、将来が曖昧なままでも、責められずに生きて行ける世の中になってほしいが、人を責めるのが楽しい人が多いとそうもいかないのだろう。","866789988037308416","108291473","2017-05-22 22:56:51 +0000",""
"866984849654951939","","","2017-05-23 11:51:10 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","先輩はちょっと困った顔をした #n575","","","",""
"866984776229462019","","","2017-05-23 11:50:53 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @highcampus: 【ToHeart】あーだめだめ https://t.co/bJSBM1Zwkr","866972687914065920","8071582","2017-05-23 11:02:51 +0000","https://twitter.com/highcampus/status/866972687914065920/photo/1,https://twitter.com/highcampus/status/866972687914065920/photo/1"
"866984656599568385","","","2017-05-23 11:50:24 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ifjapon: 人工知能が人間の知性を超える日は来るのでしょうか？人工知能の専門家のガナシア氏はこの問題を熟考してきました。彼の著書の邦訳「そろそろ人工知能の真実を話そう」が出版されます。彼は、5/29の人工知能についての日仏フォーラムに登壇します。https://t…","865116818494504961","1484394679","2017-05-18 08:08:17 +0000","http://www.institutfrancais.jp/blog/2017/05/16/ai/,https://twitter.com/ifjapon/status/865116818494504961/photo/1,https://twitter.com/ifjapon/status/865116818494504961/photo/1,https://twitter.com/ifjapon/status/865116818494504961/photo/1"
"866972895997698050","","","2017-05-23 11:03:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","フランス語の勉強（読書）。","","","",""
"866970446863900672","","190213420","2017-05-23 10:53:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@miu7200 スパムに引っかかっていませんか？
“かなり意外な人からブロックされてたしマジで泣きそう(´；ω；｀)

貴方は12人からブロックされています
（貴方をブロックしてる人一覧を見るにはこちら→…）”","","","",""
"866970120207212544","","","2017-05-23 10:52:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hidetomasuoka: @oiwa_kun のこと？　/https://t.co/g93BsG2WLw","866963719082790912","141825136","2017-05-23 10:27:12 +0000","http://decent-work.hatenablog.com/entry/2017/05/19/180146,http://decent-work.hatenablog.com/entry/2017/05/19/180146"
"866969338170888193","866969049191768064","94093032","2017-05-23 10:49:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","辞書には載ってるから、ビジネス以外の場面であまり使われなくなったということかな。","","","",""
"866969049191768064","","","2017-05-23 10:48:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ありものって大人語っぽい感じする","","","",""
"866968972054347777","","","2017-05-23 10:48:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ktact: ""一旦ありものを使いまわしましょう""（その""ありもの""は現在影も形もない）","866962958483468289","52703289","2017-05-23 10:24:11 +0000",""
"866967060328308736","","","2017-05-23 10:40:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @fardane: @sanya5010818 はい、「お母さんに怒られる」とか言いながら自分で折ってました。","866918711009067008","117645459","2017-05-23 07:28:21 +0000",""
"866967048315740160","","","2017-05-23 10:40:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @fardane: 電車で近くに座ってた奴が急にスマホをボキボキ折りはじめて、異臭と共にすげえ量の煙が吹き出して車内がパニックに。津田沼駅にて。","866917869354762241","117645459","2017-05-23 07:25:01 +0000",""
"866965560541626368","866965477423169536","19596021","2017-05-23 10:34:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@oiwa_kun したい！","","","",""
"866965520179806212","866965471286788097","1555345596","2017-05-23 10:34:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bromne そっかw","","","",""
"866965422771322880","866965368593502209","19596021","2017-05-23 10:33:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@oiwa_kun したいですね〜。","","","",""
"866965367075127296","866955090816491520","1555345596","2017-05-23 10:33:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bromne 超いまさらwww","","","",""
"866965102653612032","","","2017-05-23 10:32:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","恋したい（メリット：幸せになれる）","","","",""
"866965032889745409","","","2017-05-23 10:32:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ssmufler: おじさん，恋をするメリットがなにもない。","866953874162110464","99012330","2017-05-23 09:48:05 +0000",""
"866964030816006144","","","2017-05-23 10:28:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @todesking: 異常者だ…… https://t.co/9Cgt5XedHo","866950214464061442","3752201","2017-05-23 09:33:32 +0000","http://b.hatena.ne.jp/entry/338495507/comment/h20p,http://b.hatena.ne.jp/entry/338495507/comment/h20p"
"866963637021229057","","","2017-05-23 10:26:53 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tagomoris: 今の時代になってアルファベット1文字の言語 P が爆誕したと見聞きし、どこのアホだと思いかけたらMS Researchだった……。そうか、まじか。 https://t.co/ft6ONCTs6P","866903798798614528","49661959","2017-05-23 06:29:06 +0000","https://www.microsoft.com/en-us/research/blog/p-programming-language-asynchrony/,https://www.microsoft.com/en-us/research/blog/p-programming-language-asynchrony/"
"866960860236857344","","","2017-05-23 10:15:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ockeghem: “「パスワードは定期的に変更してはいけない」--米政府 （ニューズウィーク日本版） - Yahoo!ニュース” https://t.co/rDPPpKnVh1","866930212138663936","5596942","2017-05-23 08:14:04 +0000","http://htn.to/Ap4snM,http://htn.to/Ap4snM"
"866960191358615552","","","2017-05-23 10:13:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NIPS、また名実共に晴れてニューラルネットワークの学会になったのか","","","",""
"866960019484311552","","","2017-05-23 10:12:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Nakada_itpro: NIPS（ニューラルネットワークの学会）の論文締め切りだった先週末、MicrosoftやGoogleがクラウドで提供するGPUが枯渇してしまった、というお話。すげーな… https://t.co/bbyIj5vtFM","866714645456760832","4022881","2017-05-22 17:57:28 +0000","https://www.theregister.co.uk/2017/05/22/cloud_providers_ai_researchers/?mt=1495474350040,https://www.theregister.co.uk/2017/05/22/cloud_providers_ai_researchers/?mt=1495474350040"
"866946130097061888","","","2017-05-23 09:17:19 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","晒しRTみたいなことしたけど、ほんとはもっとこういう交渉に対するタブーがなくなってほしい","","","",""
"866945678194364416","","","2017-05-23 09:15:31 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ncaq: 真面目にXamarinでアプリ開発して起業しようとしてる人に,ちょっと前にちょまどを教えたらずっとエヴァンジェリストネタツイートしてることを発見してうーん…ってなってる","866944652527542272","116335621","2017-05-23 09:11:26 +0000",""
"866945507188293632","","","2017-05-23 09:14:50 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ykamit: @NatureComms 脳から深層ニューラルネットワークへの信号変換による脳内イメージ解読 －「脳－機械融合知能」の実現に向けて－　https://t.co/CDe5y1fhVH https://t.co/MUkkMVDIb1","866587476202106880","90787316","2017-05-22 09:32:09 +0000","http://www.kyoto-u.ac.jp/ja/research/research_results/2017/170522_1.html,https://twitter.com/ykamit/status/866587476202106880/photo/1,http://www.kyoto-u.ac.jp/ja/research/research_results/2017/170522_1.html,https://twitter.com/ykamit/status/866587476202106880/photo/1"
"866943495071596544","","","2017-05-23 09:06:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","安すぎる…。","","","",""
"866943435902599169","","","2017-05-23 09:06:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @supermomonga: HTML5の中の人、Twitterの援助交際女アカウントに月二回10kでどうですか？と交渉を持ちかけていた様子がある…","866942021323309056","14941736","2017-05-23 09:00:59 +0000",""
